|text|target
783|"- Los muertos por covid en Toledo se los endosamos a Zamora, los datos de paro en Orense los asignamos a Huesca, y los menas de la violación de Murcia los pasamos a residentes en Jaén. ¿Todos de acuerdo?
- Sí, mi führer... https://t.co/nvcnSkeSp2"|1
784|"Una inmigrante roba 25․000 euros y las joyas a la anciana discapacitada que cuidaba
 https://t.co/d8aqSSOLHX"|1
785|"A este ritmo veremos en Netflix ""Narcos: España"" donde los MENAS serán los nuevos carteles de delincuencia 🤦🏻‍♂️ #DeportacionYa 

Detectados nuevos grupos violentos de ex MENAS que se disputan territorios con bandas latinas: https://t.co/NZNKnEMLHU"|1
786|@el_pais_madrid No pasa nada , el barrio ya esta bastante multicultural con todos los menas que nos han metido|1
787|"🔴ESTO LLEVA PASANDO VARIOS AÑOS, AHORA SE INCREMENTA.
PRONTO EMPEZARÁN LOS SAQUEOS.
LOS INVITADOS DE SÁNCHEZ 😡 Detectados nuevos grupos violentos de ex MENAS que se disputan territorios con bandas latinas: https://t.co/8Dj9R4JrhV"|1
788|@okdiario A estas bandas de los Menas deportarlos para su países de origen y no dejarlos entrar jamás.|1
789|@mauserhd @PercevalT Por ejemplo, los violadores en la tercera edad son, estadísticamente, casi inexistentes. Y el porcentaje de población en ese grupo etario es muy inferior en la población inmigrante a la española. Y lo mismo ocurre con los menores de edad.|1
790|@kagoentoro @Yomadi4 @_Chule_74 Si lo tienes tan claro, hazte inmigrante ilegal. Lo tienes facilísimo. Lo dificil es que quisieras vivir como Abascal, sin trabajar y con un casoplón de 1 millón y medio de euros.|1
791|@ciudacain Quedemos para celebrarlo apalizando a un inmigrante.|1
792|"Detectados nuevos grupos violentos de ex MENAS que se disputan territorios con bandas latinas: https://t.co/jqqb1aCwW9.
Un popurrí de armas tomar .
Sres esto es lo que tenemos en Españpa.
🔴 Filoetarras , independentistas,latinos y africanos.
Alguien da más?🤔🤔🤔🤔"|1
793|@N_Trastamara @arturogaseoso Pero para los que llegan en patera su hotelero de 4 estrellas durante 1 mes que no les falte.|1
794|Pues sí, si queréis que las vacunas lleguen y se distribuyan, metedlas en una patera.|1
795|@cesargorriz @javiernegre10 Se les ve, llegan famélicos y desnutridos! Ya van unos 20,000 que cogen su patera a veces sin motor y fíjate que todos llegan a la misma costa. Díselo a las víctimas que ya han sufrido violaciones, entre ellas una señora de 80 años. Pobres eh! . Lo tuyo debe ser una inocentada !|1
796|"Demasiados años dejando entrar a todos esos delincuentes peligrosos y demasiados tontos/as útiles, como la demagoga que decía eso de ""son nuestros niños"".

Detectados nuevos grupos violentos de ex MENAS que se disputan territorios con bandas latinas.
 https://t.co/vqNeAzCyJM"|1
797|35 magrebíes sanos y con batería en los moviles caminito de Arguineguin...que no pare la fiesta,yo viendo las cagadas de logística de la vacuna,les recomiendo con resiliencia el uso de patera...llegan perfectos y en orden allá dónde se quiera|1
798|@_Chule_74 Voy a viajar a Canarias en patera, así me respetarán más como canario|1
799|@marx_vk @bussojp @MazalyAguilar Claro, garantizar el asilo a quienes huyen por motivos políticos.. Como por ejemplo Marruecos no? Pregunta a los que vienen desde Marruecos en patera si adoran a su Rey, a ver que te dicen... Ya se ve el que viene en patera muerto de hambre y el que viene por cara dura.|1
800|"Vascongadas permitió e incentivo una inmigración africana descontrolada. De ahi muchos de sus problemas...aqui algunos nuevos.
https://t.co/tKxeNLnzHC"|1
801|"@Sudapollismo2 Mira, yo no suelo utilizar la inmigración ilegal como arma arrojadiza, por una cuestión de caridad, me da mucha pena lo que sucede en Africa.
Pero tratan mejor a un inmigrante ilegal que a los camioneros."|1
802|"@AgustinaFecca Lo que no vemos es que siguen un plam trazado desde hace ya muchos siglos.
            ¡¡¡QUEDARSE CON ESPAÑA🇪🇸!!!
Lo que ellos llaman Al-Andalus.
Los soldados ya los están introduciendo en patera con nuestra inestimable ayuda."|1
803|"En un día:

1- deportan casi 5k menas
2- anuncian que van a cuidar (después de décadas de decadencia) la base militar de Prades (Tarragona), la cuál incluso con chapas de homenaje a soldados fallecidos allí está degradada y se utiliza para botellones y paintball... Ya era hora."|1
804|@el_pais Basándose en los datos es verdad. Un inmigrante es tres veces más propenso a violar que un español.|1
805|@FranAcedo3 @meringuino @CeSantander Las vacunas la hemos pagado TODOS. Bueno, todos no. El inmigrante argentino de la sillita de ruedas defraudó a la Seguridad Social y no aportó su parte. Los extranjeros como @PabloEchenique  son una lacra para nuestro país.|1
806|Después de una decisión muy meditada,tras una larga,amena y constructiva charla con Juan Sergio y Carlos Verdejo,he tomado la decisión de formar parte de la España q madruga. Ya no más relaciones con filoetarras,bolivarianos y menas. Se puede ser Moro y de Vox. #SiSePuede https://t.co/Sn62FsbS4F|1
807|@okdiario Pues todos a sus países. Los menas y los latinos para que hagan las bandas cerca de casa|1
808|La tercemundización de algunas zonas de España es un hecho ya. Bandas de moritos contra dominicanos matándose a machetazo limpio. Nos están robando la seguridad. https://t.co/KBFYXXozhs|1
809|"Otro inmigrante ilegal (de esos que ingresan todos los días por cientos) o “seres de luz” como los llama “chantelet”, trayéndonos sus aportes culturales...
#ChileSinEstadoDeDerecho https://t.co/C6zDElbbEE"|1
810|los Tcharmil. Estos grupos, asimilables en conducta, estética y acción delictiva a las bandas latinas tienen su origen en la inmigración ilegal, o más bien, en los perfiles delincuenciales que aprovechan la inmigración ilegal para llegar a nuestro país. https://t.co/TDfgkLuPIH|1
811|@carmen_banos El problema es que solamente gobernáis para Bilduetarras, independentistas, comunistas, okupas, inmigrantes ilegales, MENAS, sindicalistas apesebrados socialistas y comisionistas varios. Pero NO para el resto de españoles.|1
812|@ngelitobravo1 @PabloGa18499573 @AttFinch10 Distantes lo estan ya. Tengo un cetro de menas cerca de casa y las chicas del colegio ya evitan pasar por ahi. Luego, tambien le puedes preguntar a la Pllicia Local y te contaran las maravillas de la convivencia. Sere feliz...el dia en que los deporten.|1
813|Si era poco con las bandas latinas, ahora también bandas de menas. Ministro Marlasca haga usted el favor de defendernos de los bichos que no están llegando.|1
814|"GOBIERNO Y ESTERCOLERO MUNDIAL, ESO ES LO QUE TENEMOS 
Detectados nuevos grupos violentos de ex MENAS que se disputan territorios con bandas latinas
Tras la oleada de las bandas latinas poco a poco aparecen en España más 'tcharmiles', jóvenes violentos, en muchos casos ex tutelaD"|1
815|"@Dandelin6 ¿Controlar? Si se ha incrementado la inmigración un 240%... se ríen de nosotros como quieren. Trincan la pasta y encima nos sueltan a los menas.

Esto solo se arregla de una forma... 0 posibilidades de legalización, 0 ayudas y nada de alojamiento."|1
816|Esto va de mal en peor !!!! Quien aprende el idioma es que que llega como inmigrante al país que sea. Los haitianos son los que deben aprender español y más que todo aprender nuestra historia y costumbres . No a la fusión !!!! Dominicanos deja de pendejear, por favor!!!! https://t.co/cNh6yzBnm4|1
817|@JJRuiz791 @SIMON31464156 Ahí está!! Y en vez de empezar de nuevo por las residencias de ancianos..deberían a ver empezado por los menas y los ilegales y por supuesto por ellos ,por el gobierno.|1
818|@cachupamami A ver puta negra sin estudios canarias es españa no africa inculta 🤬|1
819|@Mayte1957Rojo @gerardotc Que no dejaron morir ancianos lo diras tu,defendiendo a sanchuzo no se murieron solo en Madrid en toda España ,y que ayuda han prestado a los camioneros ,eso si a toda patera q llegue a hoteles paguita y no falte movil  dime q defiendes tu lo indefendible|1
820|"Cuando se juega a ser aprendiz de brujo como la izquierda hace con la inmigración esto es lo que pasa: más barrios degradados, más inseguridad ciudadana, más violencia y menudeo de estupefacientes y más españoles que lo sufren y a los que llaman racistas.
https://t.co/k5u5drxxDc"|1
821|El peligro de los jóvenes inmigrantes, subvencionados y por las calles! https://t.co/0j9ts8oGr8|1
822|@Rocio77798436 @ca7era @Africamar Ayer estube leyendo el prospecto de la vacuna pfizer y pone bien claro que no es recomendable ponerla a menores de 16 años. En mi opinión, lo que quieren hacer con la vacuna es cargarse ancianos para poder traer más menas, pero de momento a los críos no creo que les hagan nada.|1
823|@ladomilamidola @navedelmisterio Seguro llegó grabandose en la patera en modo fiesta, si tenia para un iPhone tenía para un billete de avión.|1
824|@Igarrigavaz Te refieres al referendum en catalunya no? Vamos a ver negro, te coges la patera y te vuelves a tu pais y ahí pide lo que te de la gana, que esto es España. Te has fijado eeeh, clavo vuestros discursos. Besisssssss|1
825|"Tendría que haber venido en patera, no en avión. A quién se le ocurre... 🙃

La policía impide la entrada de un pasajero británico en Palma por no ser residente https://t.co/rjf9hgLvY6 vía @Uhmallorca"|1
826|@PascualGil1 El alumnado “responsable” da la casualidad entonces que nace en barrios socioeconómicamente ricos, y familias con estudios. Ni un “responsable” inmigrante. Siento no estar de acuerdo contigo, falta mucha formación sobre el objeto del trabajo: el alumnado.|1
827|"Y esto solo es el principio de la debacle que se aproxima... (guarden este twit)

Detectados nuevos grupos violentos de ex MENAS que se disputan territorios con bandas latinas: https://t.co/GInkrEHVIa"|1
828|"Esto es lo que nos faltaba ya , mientras dejemos entrar a sus anchas a todos esos inmigrantes ILEGALES tendremos mas y mas delincuencia . #StopInmigraciónIlegal 
https://t.co/Msm4ch3YSr"|1
829|"-Para los menas TODO, para nuestros mayores, pensionistas, parados y camioneros, NADA
               GOBIERNO DE ESPAÑA https://t.co/cwtKyl8fbC"|1
830|Las vacunas NO las paga el Gobierno comunista de España. Las pagas tú, él, nosotros, vosotros, ellos y yo. Ni siquiera las pagan los muchachos africanos que dejan llegar en patera o los que ocupan tu casa. Que no te mientan. Sin nosotros NADA le es posible hacer. Hazlo valer. https://t.co/0Xj63pmIq7|1
831|"Detectados nuevos grupos violentos de ex MENAS que se disputan territorios con bandas latinas: https://t.co/lXr8vfKQHx
A eso es a lo que estámos llegando acogiendo a los menas, vengan de donde vengan.
Se convierten en bandas de delincuentes que sufrimos los ciudadanos."|1
832|@ElMotarrdo Ya pudieron soltar allí los monos en patera, los demás pasan bajo metralleta, pero siempre les queda unirse a Paquistan que por allí les abren las cadenas del puerto....|1
833|Los menas, los presos y los inmigrantes recibirán la vacuna antes que cualquier español. Y si no te parece bien, te jodes y sigues pagando el chiringo #VacunaCOVID19 https://t.co/acypzmw9GI|1
834|@PiliCancela @sanchezcastejon Los españoles.  Con sus aportaciones en impuestos directos e indirectos.  Es su deber invertir y revertir esos tributos en bienestar social.  No en golfos,  menas y contratos a dedo. Llevan 70.000 muertos en su mochila|1
835|@MAECgob @royjanes Si vienes en patera todo gratis, no hace falta prueba, te dan paga, hotel, movil y mantas, clases de surf gratis y macarrones...|1
836|"@palesmartfon @InesArrimadas Pues sale del CIS de Tezanos. 

Y sí, me preocupa que me suban los impuestos para pagar hotelitos a los que vienen en patera, o que lo dilapiden en chiringuitos feminazis sin utilidad alguna! https://t.co/1rF1nKvNJo"|1
837|@NacionDigital2 Preparen una patera y devuelvanlo por donde vino|1
838|"Hasta voz de negra de mierda tiene la ""maestra"". https://t.co/yHjRqLN5Yg"|1
839|"@MurciaCiudadana Fuer@ inmigrante de m|erd@"|1
840|@Sefuelix ¿Se creen que pueden salir a su antojo como si fueran menas o welcomerefugees?|1
841|@Cooperativa Claro, pero sigan dejando entrar cada inmigrante ilegal al país. En la frontera norte todos los días pasan drogas de extranjeros, todos los días.|1
842|@luissuarezherna @avtorresp con la cantaleta de que los canarios son inmigrantes.  Comparando a los que iba  a América a TRABAJAR. No he visto ni un inmigrante ilegal TRABAJAR .|1
843|@NaziMariconazi DISFRUTA DE LAS SUBIDAS DE IMPUESTOS QUE TE VAN A HACER JAJAJAJAA PARA PAGAR MENAS Y MINISTERIO DE IGUALDAD Y GOBERNADO POR INDEPES, ETARRAS Y COMITÉS DE EXPERTOS QUE NO EXISTEN https://t.co/QI68Vugcwa|1
844|Negra de mierda como le vas a pegar al nene con un PALO, ese nene no tiene ni 6 años, la re bajo ver esa situación😞|1
845|"@MurcianoUn la patera trae cargador usb.
¡¡ Que no vienen coño !!
 QUE LOS TRAEN, TRAFICO DE ESCLAVOS, ahora la cris .. roja los prepara, los empadronan, en el parador nacional, o en un puticlub, o la sombra de una higuera, y el año que viene votan en las municipales..."|1
846|"@alicia_z72 Va haber hambre, pobreza, invasión y delincuencia... lo q es un completo!
Cuando el pueblo español vea q no tiene cómo salir adelante y q el inmigrante ilegal tiene toda la ayuda... dirán q son españoles racistas, pero las hostias van a sonar como campanadas"|1
847|@miriam_herena @Setdenou @Octubre331 @latinosxRep Idiota, la nación que le acoje es España, ellos tienen todo el derecho a hablar en español, el catalan sería opcional pero nunca una obligación. Y si no os gusta, ya sabes una patera y a otro país|1
848|@PanteraDeChile El inmigrante decente es el que ingresó al país con todos sus papeles en regla y trabajan aportando al país, hoy, el 99% son ilegales, envían miles de$$, a sus países y gozan de privilegios que ni siquiera tienen los chilenos.|1
849|"@DXaby @el_pais La población española es 10 veces más numerosa que la inmigrante
96 x 10 = 960

960 : 320 = 3 

Proporcionalmente a la población los inmigrantes tiene un a tasa tres veces superior de agresiones sexuales que la de los españoles.

Otra cosa es que andemos mal de ""cuentas""..!"|1
